Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
OECD members,91.78370682,93.34159289,92.72324134,93.59393314,94.61500877,95.35296112,95.75128265,96.01366171,95.72249668,95.19828677,95.16562438,95.7034249,95.86242559,93.546323,94.07727751
Oman,99,99,99,99,99,99,98,99,99,98,99,99,98,98,99
Other small states,75.92353654,76.82197048,77.44485679,78.94039413,79.26831754,80.91385267,81.90861278,85.86306037,87.10583102,87.11458008,86.24672009,87.17947724,89.11438833,89.36066434,87.24065442
Pakistan,59,61,63,66,68,63,59,54,53,52,52,63,64,65,69
Panama,98,99,99,98,95,92,88,85,86,85,94,87,85,80,80
Peru,98,90,95,94,86,77,94,93,93,93,93,91,95,88,88
Philippines,78,79,79,84,88,89,88,87,91,87,79,87,88,89,67
Palau,96,98,99,99,98,98,98,94,92,49,69,84,89,99,95
Papua New Guinea,59,55,61,68,62,72,70,66,56,64,55,58,57,60,52
Poland,98,98,99,99,99,99,99,99,99,99,99,99,99,99,98
Pre-demographic dividend,50.50829702,51.43798796,52.88654318,56.10123034,59.70547,62.30178335,63.9279039,65.88086881,68.7992797,72.61653317,70.46045871,70.96049794,70.04376926,68.8056807,69.44740592
Puerto Rico,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",56,62,64,68,72,79,89,92,92,93,93,94,96,93,93
Portugal,96,97,98,99,95,93,97,97,97,96,98,97,98,98,98
Paraguay,86,89,87,86,92,96,98,95,89,86,91,92,91,91,93
West Bank and Gaza,,,,,,,,,,,,,,,
Pacific island small states,87.59980691,85.53234971,84.91942502,87.13835192,85.48366776,86.4908381,88.21525515,87.78535282,84.40837129,87.75132217,88.37907611,91.69548164,91.80439038,89.74085864,86.3877648
Post-demographic dividend,92.67588425,94.38983715,94.52408533,95.13187771,95.45142285,95.61449023,96.12114798,95.83176519,95.60576792,94.29626929,93.62144456,93.96471439,94.70663567,94.37342688,92.32534592
French Polynesia,,,,,,,,,,,,,,,
Qatar,80,93,96,92,96,97,96,94,97,99,97,93,92,97,89
Romania,99,99,98,97,97,97,97,96,96,95,94,89,91,92,94
Russian Federation,96,96,97,96,97,98,98,98,98,98,97,97,97,97,97
Rwanda,90,77,88,96,89,95,99,97,97,97,97,97,98,98,98
South Asia,60.23540342,61.62804878,61.75306202,64.18361751,67.21057182,67.60107436,67.38350691,65.96543136,70.31810666,73.1672105,76.42344198,80.41290234,80.25771568,81.14415014,83.10280609
Saudi Arabia,95,97,95,95,96,96,96,96,98,98,98,98,98,98,98
Sudan,62,66,60,69,74,78,78,84,86,81,90,93,92,93,94
Senegal,52,52,60,73,87,84,89,94,88,86,89,92,91,92,89
Singapore,98,96,94,96,95,96,95,97,97,97,96,96,97,97,96
Solomon Islands,86,84,78,84,90,89,99,88,85,86,83,91,92,83,77
Sierra Leone,44,38,53,73,65,65,64,64,77,84,86,89,91,92,83
El Salvador,99,92,81,94,90,89,96,99,98,91,89,89,92,92,94
San Marino,98,97,96,96,95,96,92,91,91,90,90,92,89,86,84
Somalia,33,33,40,40,30,35,26,40,31,42,45,41,42,42,42
Serbia,95,93,95,89,88,98,92,94,95,95,91,94,91,95,93
Sub-Saharan Africa (excluding high income),51.35174103,51.53593109,53.057906,56.01022582,59.22455841,62.38062569,64.39521922,66.73948644,69.17495761,72.64156871,71.11755109,71.58067823,70.67093804,69.68125996,70.80747672
South Sudan,,,,,,,,,,,,61,63,53,50
Sub-Saharan Africa,51.35458281,51.53849163,53.06069806,56.01287281,59.22702198,62.38287177,64.39733225,66.74135964,69.17661841,72.64298004,71.11899841,71.58210837,70.67229047,69.68264966,70.80884863
Small states,79.47626015,80.49804229,80.822722,81.82361896,82.28076751,83.69247261,84.08572192,86.912979,87.52812893,87.90883176,87.52007547,88.13824922,89.96548082,89.83786277,87.80985305
Sao Tome and Principe,82,92,92,94,96,97,97,97,99,98,98,96,96,97,95
Suriname,71,68,73,75,85,83,84,84,85,87,94,80,76,76,71
Slovak Republic,99,99,99,99,99,99,99,99,99,99,99,99,99,98,97
Slovenia,91,92,93,95,94,95,97,97,97,96,96,96,96,95,95
Sweden,99,99,99,99,99,98,98,98,98,98,98,98,98,98,97
Eswatini,84,84,85,85,86,86,87,87,88,88,89,91,95,98,98
Sint Maarten (Dutch part),,,,,,,,,,,,,,,
Seychelles,98,96,99,99,99,99,99,99,99,99,99,99,98,98,99
Syrian Arab Republic,84,82,84,83,81,80,80,80,79,80,80,72,45,41,43
Turks and Caicos Islands,,,,,,,,,,,,,,,
Chad,36,26,25,23,21,25,40,28,19,24,39,33,40,39,36
East Asia & Pacific (IDA & IBRD countries),83.43567112,83.9010865,82.0734967,83.87210801,84.85025192,84.72917967,88.44684025,88.59170639,92.10159628,93.61772363,93.24366389,93.89058508,94.98792465,93.63837964,93.4824602
Europe & Central Asia (IDA & IBRD countries),93.00841351,93.83180735,91.58832114,87.66012801,92.65353192,94.8797988,94.61399284,95.87750408,95.76298754,94.27803168,92.85450041,92.7565524,95.02857512,95.51622271,90.86497116
Togo,64,50,59,72,71,82,84,82,81,78,83,85,84,84,84
Thailand,97,96,96,98,98,98,98,98,99,99,99,99,99,99,99
Tajikistan,83,85,85,85,86,84,83,86,86,93,93,96,94,96,97
Turkmenistan,97,95,98,83,97,99,98,98,96,96,96,97,97,98,98
Latin America & the Caribbean (IDA & IBRD countries),90.58997565,89.92390968,91.23371533,92.83809398,93.29274209,93.64547557,93.49040922,92.8151347,92.08748706,93.68434632,93.23720981,92.79851228,93.10938122,89.46094789,88.48836068
Timor-Leste,,,54,55,57,55,63,70,79,72,72,67,83,82,77
Middle East & North Africa (IDA & IBRD countries),90.66838349,90.49586911,88.98676598,88.31313075,89.31563799,88.70113618,89.07315271,88.93838434,90.18243856,91.44208174,91.01634573,90.39979222,86.69915073,88.49052631,87.93203818
Tonga,95,94,90,98,99,99,99,99,99,99,99,99,95,99,98
South Asia (IDA & IBRD),60.23540342,61.62804878,61.75306202,64.18361751,67.21057182,67.60107436,67.38350691,65.96543136,70.31810666,73.1672105,76.42344198,80.41290234,80.25771568,81.14415014,83.10280609
Sub-Saharan Africa (IDA & IBRD countries),51.35458281,51.53849163,53.06069806,56.01287281,59.22702198,62.38287177,64.39733225,66.74135964,69.17661841,72.64298004,71.11899841,71.58210837,70.67229047,69.68264966,70.80884863
Trinidad and Tobago,90,91,96,91,94,95,92,88,90,90,90,90,92,92,92
Tunisia,97,98,96,95,97,98,99,98,99,99,98,98,95,95,94
Turkey,85,88,78,68,85,90,90,96,96,96,97,97,97,98,96
Tuvalu,82,96,98,93,98,93,97,97,99,88,89,96,97,90,89
Tanzania,79,87,89,95,95,90,90,83,86,85,91,90,92,91,97
Uganda,52,55,57,59,62,64,64,73,71,79,80,82,83,84,85
Ukraine,99,99,99,97,99,96,98,98,90,71,52,50,76,76,23
Upper middle income,87.87522822,88.18074816,88.29540341,87.98493044,89.31345378,89.77270649,92.86845068,93.00271435,95.24099034,96.28886896,96.00065878,95.95930747,95.71895996,95.06056086,94.73006922
Uruguay,90,94,95,91,94,96,95,94,94,95,95,95,95,94,95
United States,94,94,94,96,96,96,96,96,96,95,95,96,94,94,95
Uzbekistan,99,99,99,98,99,99,96,96,98,98,99,99,99,99,99
St. Vincent and the Grenadines,98,99,99,99,99,99,99,99,99,99,99,96,96,97,98
"Venezuela, RB",77,70,65,68,86,87,71,62,50,84,78,78,81,82,78
British Virgin Islands,,,,,,,,,,,,,,,
Virgin Islands (U.S.),,,,,,,,,,,,,,,
Vietnam,96,96,75,99,96,95,94,92,93,96,93,95,97,59,95
Vanuatu,71,70,70,69,69,68,68,70,73,75,77,79,82,84,86
World,72.90195562,73.53450648,73.17165859,74.78742763,76.74229462,77.54618753,78.73999833,78.84272328,81.37165113,83.35823264,83.7036354,84.95464312,84.79101803,84.2799046,84.64894096
Samoa,98,90,92,90,63,59,50,65,39,64,78,82,82,85,81
Kosovo,,,,,,,,,,,,,,,
"Yemen, Rep.",74,73,65,61,72,79,78,79,78,76,76,69,67,73,73
South Africa,73,71,70,69,74,81,84,85,82,81,77,75,71,81,85
Zambia,85,85,84,83,83,82,81,80,87,94,83,81,78,79,86
Zimbabwe,78,75,71,68,65,68,70,73,75,73,89,93,95,95,91
