Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
East Asia & Pacific,1664.544857,1726.611051,1825.378015,1947.981576,2113.36444,2260.04056,2433.520338,2645.087857,2699.324582,2794.557279,3075.400239,3274.390066,3391.498864,3580.93915,3677.503
Europe & Central Asia (excluding high income),3358.663727,3401.917418,3423.930284,3548.112839,3648.96224,3740.080889,3926.415979,4039.982414,4111.613646,3893.44641,4104.956679,4203.988568,4270.382121,4232.753947,4260.392512
Europe & Central Asia,4946.220461,5037.670658,5083.66683,5197.602189,5304.293415,5383.534498,5499.254051,5557.635972,5588.687428,5300.392287,5533.85515,5494.302408,5525.982502,5463.687406,5376.554802
Ecuador,634.8806805,646.8617834,688.4790274,715.7988397,823.8216174,794.5268276,862.4847513,952.8170215,1077.413327,1104.950911,1137.95685,1212.026987,1277.037196,1329.367238,1376.393633
"Egypt, Arab Rep.",976.9646224,1028.770654,1078.952963,1146.635584,1190.272786,1261.963549,1333.29136,1424.56825,1470.56458,1537.256725,1576.039626,1685.818794,1685.468926,1684.911332,1683.213258
Euro area,6236.133577,6377.487393,6480.539308,6619.3647,6741.623103,6784.978355,6856.028363,6861.332317,6853.877451,6496.23453,6773.187452,6643.921905,6637.191565,6536.964721,6352.829899
Eritrea,75.03011019,81.6938074,87.05959834,89.58189477,86.4031261,85.61362148,79.50081711,81.76096431,79.01313251,83.33547014,85.79258948,89.29768769,92.92010348,95.07983201,96.63457996
Spain,5167.809673,5422.51569,5576.546265,5676.140491,5892.307411,6111.219223,6105.075849,6054.374438,6025.772757,5652.595933,5706.563063,5599.377374,5573.401182,5409.411338,5355.987006
Estonia,4540.492561,4680.447946,4767.462935,5158.602778,5429.525522,5531.545829,5869.424789,6277.411463,6364.56783,5975.953811,6506.318181,6314.414448,6689.367776,6664.658569,6732.367473
Ethiopia,22.75582252,26.570061,26.23246613,28.62662281,30.77876001,33.53141756,37.4828615,39.56648274,40.99317774,42.15457735,48.29988402,52.5516284,57.21096369,64.05566078,69.1987454
European Union,5780.19697,5916.933866,5996.401144,6127.244174,6242.218406,6295.437647,6380.760811,6405.551732,6409.244151,6082.503346,6350.408044,6247.777225,6248.063856,6160.732414,6021.86082
Fragile and conflict affected situations,405.1643706,416.081377,431.5689008,427.2754189,455.3318433,452.0935979,471.5733702,462.5982697,454.7831395,448.2124625,493.8352826,494.9325798,468.4064842,477.2186209,441.2406673
Finland,15305.40981,15709.88325,16140.06697,16445.57256,16777.56585,16117.89033,17215.03729,17160.86312,16349.23333,15243.11039,16484.09428,15710.97376,15689.22331,15510.8355,15249.98938
Fiji,,,,,,,,,,,,,,,
France,7224.526985,7342.256436,7299.248579,7529.551025,7661.490447,7652.863698,7540.29589,7513.57933,7643.451037,7338.042919,7734.727021,7232.978684,7363.423235,7367.843768,6939.943525
Faroe Islands,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",,,,,,,,,,,,,,,
Gabon,880.0358853,899.8352952,926.0193587,936.4019437,915.9484351,916.1842436,945.3593484,969.7364802,981.8654522,942.6836847,957.4262412,966.9784861,988.7539243,1079.760273,1167.851594
United Kingdom,6114.529259,6141.982551,6142.749834,6174.550896,6138.754137,6270.984059,6200.554113,6102.396768,6015.726861,5643.128595,5700.855864,5471.933475,5449.259473,5409.626422,5130.390253
Georgia,1574.391404,1583.559873,1653.380721,1749.863857,1814.45966,1916.479029,1769.171675,1829.976908,1881.537211,1833.044561,2049.544524,2289.134849,2329.92587,2498.340357,2693.97276
Ghana,326.1605334,332.0354089,305.9806851,217.9244761,216.901507,242.7726544,293.2205767,241.2912833,261.2902689,260.105698,277.4861626,315.1524519,342.200517,375.9446394,351.3014757
Gibraltar,3893.053634,3860.270852,3894.444964,3993.119548,4008.502885,4244.175546,4368.641532,4474.406395,4795.948764,5035.456767,5121.333929,4939.300167,5081.270615,5431.234048,5692.9372
Guinea,,,,,,,,,,,,,,,
"Gambia, The",,,,,,,,,,,,,,,
Guinea-Bissau,,,,,,,,,,,,,,,
Equatorial Guinea,,,,,,,,,,,,,,,
Greece,4586.32987,4719.147217,4909.639698,5091.292424,5200.024354,5297.200025,5434.576469,5701.330854,5805.192546,5627.883706,5333.439556,5389.333122,5534.897159,5028.995794,5062.606422
Grenada,,,,,,,,,,,,,,,
Greenland,,,,,,,,,,,,,,,
Guatemala,332.1897665,359.5987555,364.8481937,453.8742172,486.9064354,486.1645073,540.4390869,552.4961496,540.8572883,549.9211082,556.0430604,550.2869363,550.2659935,578.9026189,601.1897311
Guam,,,,,,,,,,,,,,,
Guyana,,,,,,,,,,,,,,,
High income,8832.538043,8747.589973,8898.683754,8978.299991,9109.554197,9274.305337,9287.832262,9380.785535,9337.879082,8933.637188,9310.123949,9193.713543,9130.218512,9130.010652,9065.866211
"Hong Kong SAR, China",5446.661665,5549.945638,5647.899646,5713.882451,5782.560625,5878.441848,5882.807601,5907.349305,5883.037742,5950.83754,5973.349278,5959.895922,6031.244318,5941.160902,6083.269936
Honduras,488.401417,495.4152246,516.6491636,540.2231224,538.9297446,573.402644,583.9439005,634.9474676,656.0618372,624.3574235,617.8563738,663.9805581,636.6388248,643.17606,619.837087
Heavily indebted poor countries (HIPC),131.1177985,141.2446645,141.195477,144.0242362,152.3750947,158.5938543,168.803721,171.2281388,170.8626723,172.9837044,182.7817506,189.0278208,201.9913104,207.634237,214.03765
Croatia,2828.815062,2993.272463,3191.409738,3257.889868,3429.354644,3582.246073,3744.468715,3846.674077,3990.29632,3818.422501,3922.310867,3900.601361,3819.280253,3754.268698,3714.382988
Haiti,35.79951421,35.19650219,30.61405862,28.7636959,28.29641646,37.3017096,37.66807237,25.48619659,23.73900775,35.92553046,24.52429403,31.28613747,46.14219092,43.84332089,39.05580876
Hungary,3309.283711,3426.722902,3545.170756,3637.278332,3680.168467,3771.364614,3882.490664,3976.518977,3988.767694,3773.153807,3876.491084,3898.823143,3923.042324,3892.113701,3965.958233
IBRD only,1166.545891,1192.969485,1246.120703,1335.905111,1428.460585,1512.490564,1634.494128,1756.681181,1812.939117,1853.893588,2014.241582,2160.718541,2237.650513,2342.707967,2406.841271
IDA & IBRD total,996.2269842,1017.11255,1059.87042,1132.188684,1207.785765,1275.3069,1373.070627,1468.896798,1509.259286,1539.538158,1667.753938,1781.415736,1835.83947,1916.180165,1962.9715
IDA total,243.9922839,249.4777266,256.4121204,263.717481,278.1643766,287.8998658,297.9408674,299.9658717,290.9321587,293.6501952,311.3017537,314.0454865,311.9850795,316.7300607,317.3708334
IDA blend,345.7049945,345.0516423,355.8486265,362.8324212,376.8175847,387.8614201,394.1727197,391.0157368,366.5898875,367.3416093,376.8760092,377.062065,374.6738208,383.9861086,380.8000663
Indonesia,390.4236575,411.4679009,417.4959637,428.8558214,474.3743828,500.6507859,516.0339127,546.153483,570.0604734,593.9429677,635.9852472,680.2820222,733.3738901,773.9908142,811.9098582
IDA only,178.9861837,188.3204369,192.7254362,200.1873315,214.8687487,223.6756241,236.0020414,241.2316597,241.9964398,245.8400193,268.5814493,272.8106396,271.3839949,273.0035208,275.977865
Isle of Man,,,,,,,,,,,,,,,
India,393.6462478,393.8101981,410.6447839,430.4831633,451.6115461,468.025754,509.2140548,541.7383952,561.2475814,598.4982419,640.3946068,696.8426815,723.2369166,764.2011341,804.5163493
Not classified,,,,,,,,,,,,,,,
Ireland,5796.055581,5896.939225,6035.686646,6092.548994,6168.398988,6241.715574,6351.099111,6218.313404,6340.733045,5947.909489,5927.86868,5657.538159,5651.008483,5698.756179,5672.064134
"Iran, Islamic Rep.",1546.506347,1643.979857,1745.26785,1888.68811,2009.520375,2079.560256,2221.196825,2307.290873,2422.580797,2505.854213,2659.955255,2681.504789,2784.621808,2830.811233,3022.121939
Iraq,1240.978383,1240.696429,1264.924541,1040.105944,1202.257155,836.5190777,981.8521659,782.0504727,769.3652084,863.1092566,1237.039488,1314.226173,1141.140994,1427.720026,1328.230493
Iceland,26201.52558,26950.39443,27896.89868,27666.38689,28215.45225,27988.02968,31328.3868,36852.54489,50063.95433,51259.18763,51439.90869,52373.87701,53202.83366,54799.17471,53832.47909
Israel,6323.103832,6400.217425,6502.739726,6597.306307,6525.921574,6572.199535,6711.229567,7003.24508,7134.002846,6607.887143,6953.276667,6930.000773,7184.501612,6710.093678,6600.89828
Italy,5299.856479,5406.491722,5539.703837,5652.519542,5687.997573,5731.101557,5833.467297,5804.325964,5757.960611,5368.390567,5493.711037,5514.803615,5397.741477,5159.183655,5002.40668
Jamaica,2276.341791,2277.633504,2345.476509,2408.61758,2380.168637,2397.080292,2371.829362,1926.86371,1160.370959,1222.17338,1216.169287,1204.91222,1037.60281,1013.044345,1050.732539
Jordan,1289.605944,1324.049398,1401.594805,1442.206125,1551.904299,1578.315951,1678.865241,1784.729405,1847.639729,1812.205491,1845.338338,1846.700017,1917.808524,1854.327366,1864.932387
Japan,8299.409506,8162.014644,8266.099102,8164.933682,8393.257723,8539.010589,8542.478139,8710.025703,8270.007731,8020.273806,8594.909034,8099.598695,7998.346771,7988.58331,7819.714636
Kazakhstan,3169.523341,3512.035501,3558.327279,3768.792568,3859.192816,4012.073919,4261.212294,4487.28613,4658.571898,4447.324403,4728.011591,4892.734896,5180.65351,5345.468427,5600.208465
Kenya,104.3968793,113.8862396,113.1200738,118.689293,125.8584649,128.164183,135.8600415,139.4359842,138.8721909,139.7982553,147.8443701,148.7090613,150.4392902,160.9842323,164.3252601
Kyrgyz Republic,1696.064021,1445.875715,1365.94065,1644.359844,1417.908986,1374.307519,1377.433696,1456.229595,1378.720364,1323.723367,1371.721214,1649.258332,1809.102582,1887.020071,1941.221832
Cambodia,32.74307766,36.5163234,50.32553739,51.49278117,55.71510296,66.75026774,80.72590994,100.5851409,114.5936984,127.9303627,144.2824498,165.1145373,207.2331472,221.544449,271.3672049
Kiribati,,,,,,,,,,,,,,,
St. Kitts and Nevis,,,,,,,,,,,,,,,
"Korea, Rep.",5906.959333,6309.203405,6673.937704,6977.317662,7390.794147,7796.314674,8039.796283,8462.206543,8772.287463,8877.574933,9716.126081,10129.95709,10305.32898,10384.62216,10496.51367
Kuwait,14066.14663,14513.57004,15143.72311,16387.66373,16686.22285,17076.49912,17765.80565,17093.27299,17031.18588,16519.0793,16757.33417,15900.92846,16053.85965,15195.17738,15590.61258
Latin America & Caribbean (excluding high income),1504.497856,1461.745179,1485.474871,1564.817375,1590.040221,1640.884868,1680.795531,1740.982744,1792.644654,1773.631203,1864.518667,1950.48911,1997.168956,2017.968571,2054.249728
