Country Name,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Serbia,,,,98.90718079,,,,,,,,99.26464081,,,
Sub-Saharan Africa (excluding high income),65.64013672,66.40445709,67.43927765,67.55187225,69.41313934,68.11667633,68.21578979,66.38355255,66.209198,67.08470917,67.4732132,68.67366791,69.66414642,70.32595825,70.83924866
South Sudan,,,,,,,,,34.83692932,,,,,,
Sub-Saharan Africa,65.69776154,66.46016693,67.49210358,67.6040802,69.46057892,68.16693878,68.26551819,66.43720245,66.26522064,67.13845062,67.52557373,68.72297668,69.71562195,70.37380981,70.88635254
Small states,83.54904175,84.15563965,84.76550293,85.24963379,85.46135712,85.96006775,85.51567841,84.70259094,85.6137619,85.19387054,85.66017914,86.20332336,86.32900238,86.66129303,86.96504211
Sao Tome and Principe,,92.23467255,,,,,,,80.33023834,,,,94.95616913,,
Suriname,,,,,92.0163269,,,,95.49294281,,95.36479187,,94.86987305,,
Slovak Republic,,,,,,,,,,,,,,,
Slovenia,,,,,99.69000244,,,,,,,,,,99.69000244
Sweden,,,,,,,,,,,,,,,
Eswatini,83.15461731,,,,,,,,,,83.90014648,,,,
Sint Maarten (Dutch part),,,,,,,,,,,,,,,
Seychelles,,,91.40731812,,,,,,,,93.46392059,,,,
Syrian Arab Republic,,,91.02857208,,87.75814056,,,,,,,,,,
Turks and Caicos Islands,,,,,,,,,,,,,,,
Chad,40.8270607,,,,39.3682518,,,,,,,,,,
East Asia & Pacific (IDA & IBRD countries),94.50144196,94.75023651,94.9701004,95.15789795,95.38065338,95.61804962,95.88021851,96.50032043,96.6343689,96.78916931,96.80789948,96.61026764,96.7517395,96.81906891,97.05631256
Europe & Central Asia (IDA & IBRD countries),98.72538757,98.76524353,98.79972076,98.82546997,98.87647247,99.00447845,98.98651886,99.01643372,99.02306366,99.13450623,99.27413177,99.37326813,99.42060852,99.43650055,99.45282745
Togo,68.72573853,,,,,,70.2702713,,,71.16635132,,74.05682373,,,
Thailand,94.90157318,,,,,95.60024261,,,,,96.43502045,,,95.25125885,
Tajikistan,99.68399048,,,,,,,,,,,,,,99.81999969
Turkmenistan,,,,,,,,,,,,,,,99.75
Latin America & the Caribbean (IDA & IBRD countries),89.64624786,89.82579803,89.8746109,90.61965942,90.58001709,91.0327301,91.20665741,91.64421844,91.87178802,92.27465057,92.07173157,92.71807098,92.8441391,92.86988831,93.28421021
Timor-Leste,,45.29999924,,,,,,58.5,,,63.59178925,,,,
Middle East & North Africa (IDA & IBRD countries),77.17996979,78.13677216,78.32209778,82.38144684,82.91590118,81.83352661,80.9540863,81.51354218,81.89013672,81.29221344,81.76882935,81.92841339,85.1330719,85.00964355,86.15920258
Tonga,,,,,,,98.95388031,,,,,99.33509827,,,
